date,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,T2M,RH2M,WS10M,PRECTOTCORR,target_pm2_5_next_day,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm2_5_roll3,month,day_of_year
2023-09-03,44.625,154.70416666666668,31.695833333333336,17.9375,75.25,129.375,28.73,67.26,2.84,0.0,40.083333333333336,44.45416666666667,54.583333333333336,63.15833333333333,47.88749999999997,9,246
2023-09-04,40.083333333333336,101.4375,33.141666666666666,19.5375,85.625,118.375,29.01,68.92,3.11,0.0,50.40416666666667,44.625,44.45416666666667,54.583333333333336,43.05416666666664,9,247
2023-09-05,50.40416666666667,92.45416666666667,29.03333333333333,21.9375,111.66666666666667,135.95833333333334,29.8,73.61,2.18,1.03,55.35833333333333,40.083333333333336,44.625,44.45416666666667,45.037499999999966,9,248
2023-09-06,55.35833333333333,88.45416666666667,48.675000000000004,36.5625,111.95833333333333,157.45833333333334,30.11,69.81,2.22,0.12,70.39999999999999,50.40416666666667,40.083333333333336,44.625,48.61527777777774,9,249
2023-09-07,70.39999999999999,108.14999999999999,64.82916666666667,42.42916666666667,118.79166666666667,171.91666666666666,30.38,66.06,2.14,0.4,47.300000000000004,55.35833333333333,50.40416666666667,40.083333333333336,58.7208333333333,9,250
2023-09-08,47.300000000000004,69.38333333333334,37.30416666666667,32.449999999999996,97.375,160.91666666666666,29.12,72.01,2.33,6.64,32.30416666666667,70.39999999999999,55.35833333333333,50.40416666666667,57.686111111111074,9,251
2023-09-09,32.30416666666667,46.36666666666667,25.77916666666667,22.4375,76.79166666666667,105.75,27.89,83.45,3.65,17.32,15.275,47.300000000000004,70.39999999999999,55.35833333333333,50.00138888888886,9,252
2023-09-10,15.275,21.604166666666668,16.675,18.091666666666665,75.45833333333333,73.08333333333333,27.04,90.71,3.68,72.53,26.570833333333336,32.30416666666667,47.300000000000004,70.39999999999999,31.626388888888858,9,253
2023-09-11,26.570833333333336,38.06666666666667,26.366666666666664,21.34166666666667,79.83333333333333,68.70833333333333,27.48,85.42,2.96,0.91,47.6875,15.275,32.30416666666667,47.300000000000004,24.716666666666637,9,254
2023-09-12,47.6875,68.68333333333334,45.25,34.44583333333333,99.0,121.08333333333333,28.31,82.44,2.09,0.05,54.49166666666667,26.570833333333336,15.275,32.30416666666667,29.844444444444417,9,255
2023-09-13,54.49166666666667,78.97916666666667,28.84166666666667,33.5,128.33333333333334,159.45833333333334,29.06,82.63,1.35,0.01,59.699999999999996,47.6875,26.570833333333336,15.275,42.91666666666663,9,256
2023-09-14,59.699999999999996,86.58333333333333,35.71666666666667,31.03333333333333,95.625,150.33333333333334,29.45,83.88,1.99,7.07,44.35833333333333,54.49166666666667,47.6875,26.570833333333336,53.95972222222219,9,257
2023-09-15,44.35833333333333,63.925000000000004,28.829166666666666,29.28333333333333,95.66666666666667,143.25,28.93,84.72,2.45,1.69,30.554166666666664,59.699999999999996,54.49166666666667,47.6875,52.849999999999966,9,258
2023-09-16,30.554166666666664,44.5875,19.075,17.825,81.91666666666667,114.54166666666667,26.82,87.34,4.65,13.32,25.820833333333336,44.35833333333333,59.699999999999996,54.49166666666667,44.8708333333333,9,259
2023-09-17,25.820833333333336,37.9375,14.424999999999999,18.270833333333332,88.08333333333333,75.25,26.98,89.83,4.75,6.67,22.691666666666666,30.554166666666664,44.35833333333333,59.699999999999996,33.57777777777775,9,260
2023-09-18,22.691666666666666,33.891666666666666,18.287499999999998,18.520833333333332,82.75,81.70833333333333,27.24,84.07,5.2,0.15,31.075,25.820833333333336,30.554166666666664,44.35833333333333,26.355555555555522,9,261
2023-09-19,31.075,46.637499999999996,30.354166666666668,24.991666666666664,87.79166666666667,86.0,28.35,81.18,2.84,0.18,46.85833333333333,22.691666666666666,25.820833333333336,30.554166666666664,26.529166666666637,9,262
2023-09-20,46.85833333333333,69.83749999999999,43.77916666666667,33.275,100.25,131.25,29.3,77.3,1.38,0.0,48.81666666666666,31.075,22.691666666666666,25.820833333333336,33.54166666666663,9,263
2023-09-21,48.81666666666666,74.75833333333334,40.4125,34.84166666666667,102.58333333333333,149.875,29.58,76.85,1.41,0.16,45.916666666666664,46.85833333333333,31.075,22.691666666666666,42.249999999999964,9,264
2023-09-22,45.916666666666664,67.7375,36.94166666666667,25.233333333333334,106.25,135.33333333333334,29.17,78.5,1.73,1.54,53.875,48.81666666666666,46.85833333333333,31.075,47.19722222222219,9,265
2023-09-23,53.875,80.49166666666666,31.329166666666666,30.90416666666667,112.0,155.08333333333334,28.81,80.88,1.81,8.31,49.237500000000004,45.916666666666664,48.81666666666666,46.85833333333333,49.536111111111076,9,266
2023-09-24,49.237500000000004,74.02083333333333,43.22083333333333,28.991666666666664,85.16666666666667,145.70833333333334,28.26,79.68,1.59,2.33,53.20416666666667,53.875,45.916666666666664,48.81666666666666,49.67638888888886,9,267
2023-09-25,53.20416666666667,82.60833333333333,47.362500000000004,40.07083333333333,97.25,151.58333333333334,28.61,74.11,1.37,0.0,44.90416666666667,49.237500000000004,53.875,45.916666666666664,52.105555555555526,9,268
2023-09-26,44.90416666666667,82.3125,31.795833333333334,25.104166666666668,89.70833333333333,132.5,27.77,73.99,1.91,0.0,36.362500000000004,53.20416666666667,49.237500000000004,53.875,49.11527777777775,9,269
2023-09-27,36.362500000000004,82.65416666666667,22.866666666666664,16.016666666666666,90.95833333333333,115.20833333333333,26.75,73.12,2.55,0.0,39.541666666666664,44.90416666666667,53.20416666666667,49.237500000000004,44.823611111111084,9,270
2023-09-28,39.541666666666664,75.41666666666667,27.829166666666666,18.654166666666665,93.45833333333333,109.625,25.73,73.62,2.48,0.0,44.31666666666666,36.362500000000004,44.90416666666667,53.20416666666667,40.26944444444441,9,271
2023-09-29,44.31666666666666,78.95,35.166666666666664,23.916666666666668,91.375,122.125,25.83,63.19,1.84,0.0,40.550000000000004,39.541666666666664,36.362500000000004,44.90416666666667,40.07361111111108,9,272
2023-09-30,40.550000000000004,84.45,23.77916666666667,19.45,93.5,127.04166666666667,26.26,61.83,2.83,0.0,39.112500000000004,44.31666666666666,39.541666666666664,36.362500000000004,41.46944444444441,9,273
2023-10-01,39.112500000000004,82.375,18.754166666666666,16.162499999999998,101.125,115.375,25.55,62.69,3.13,0.0,32.979166666666664,40.550000000000004,44.31666666666666,39.541666666666664,41.32638888888886,10,274
2023-10-02,32.979166666666664,68.17916666666666,21.766666666666666,15.729166666666666,96.91666666666667,107.0,25.44,58.1,3.52,0.0,38.88333333333333,39.112500000000004,40.550000000000004,44.31666666666666,37.54722222222219,10,275
2023-10-03,38.88333333333333,89.89583333333333,20.654166666666665,15.729166666666666,99.20833333333333,104.29166666666667,24.21,54.42,3.5,0.0,47.80416666666667,32.979166666666664,39.112500000000004,40.550000000000004,36.99166666666663,10,276
2023-10-04,47.80416666666667,110.47500000000001,19.858333333333334,16.841666666666665,103.875,126.375,24.48,59.09,3.25,0.0,53.87916666666666,38.88333333333333,32.979166666666664,39.112500000000004,39.88888888888886,10,277
2023-10-05,53.87916666666666,108.46249999999999,27.083333333333332,19.466666666666665,103.58333333333333,140.875,25.43,62.27,2.63,0.0,59.287499999999994,47.80416666666667,38.88333333333333,32.979166666666664,46.855555555555526,10,278
2023-10-06,59.287499999999994,112.22500000000001,39.07083333333333,24.308333333333334,89.20833333333333,147.45833333333334,25.17,59.55,2.88,0.0,68.43333333333332,53.87916666666666,47.80416666666667,38.88333333333333,53.656944444444406,10,279
2023-10-07,68.43333333333332,152.85,52.699999999999996,29.058333333333334,80.25,156.83333333333334,26.32,59.96,2.24,0.0,59.475,59.287499999999994,53.87916666666666,47.80416666666667,60.533333333333296,10,280
2023-10-08,59.475,173.65833333333333,39.74583333333333,23.866666666666664,65.58333333333333,154.16666666666666,27.71,58.28,2.24,0.0,53.49166666666667,68.43333333333332,59.287499999999994,53.87916666666666,62.39861111111107,10,281
2023-10-09,53.49166666666667,137.20833333333334,39.78333333333333,22.729166666666668,61.166666666666664,147.79166666666666,28.38,61.7,2.28,0.0,50.574999999999996,59.475,68.43333333333332,59.287499999999994,60.46666666666663,10,282
2023-10-10,50.574999999999996,119.675,44.229166666666664,24.825,61.125,142.04166666666666,27.98,62.97,1.68,0.0,42.483333333333334,53.49166666666667,59.475,68.43333333333332,54.51388888888886,10,283
2023-10-11,42.483333333333334,101.35000000000001,23.445833333333336,16.958333333333332,79.875,129.08333333333334,25.97,57.89,3.14,0.0,46.112500000000004,50.574999999999996,53.49166666666667,59.475,48.84999999999997,10,284
2023-10-12,46.112500000000004,93.69583333333333,35.52916666666666,23.650000000000002,95.54166666666667,123.83333333333333,25.37,54.62,2.33,0.0,54.333333333333336,42.483333333333334,50.574999999999996,53.49166666666667,46.39027777777775,10,285
2023-10-13,54.333333333333336,108.89999999999999,39.833333333333336,25.974999999999998,94.20833333333333,144.25,26.34,50.78,2.16,0.0,53.3125,46.112500000000004,42.483333333333334,50.574999999999996,47.64305555555553,10,286
2023-10-14,53.3125,112.2375,39.32083333333333,26.683333333333334,84.0,151.16666666666666,27.22,49.83,1.99,0.0,49.49583333333334,54.333333333333336,46.112500000000004,42.483333333333334,51.252777777777744,10,287
2023-10-15,49.49583333333334,125.2625,37.30833333333333,26.837500000000002,80.58333333333333,132.79166666666666,26.61,54.6,1.59,0.0,42.11666666666667,53.3125,54.333333333333336,46.112500000000004,52.38055555555553,10,288
2023-10-16,42.11666666666667,85.85416666666667,26.5,21.608333333333334,69.66666666666667,125.29166666666667,23.96,69.61,3.32,4.31,46.916666666666664,49.49583333333334,53.3125,54.333333333333336,48.3083333333333,10,289
2023-10-17,46.916666666666664,87.33749999999999,34.949999999999996,30.566666666666666,75.95833333333333,117.54166666666667,23.67,62.92,2.87,4.82,36.63333333333333,42.11666666666667,49.49583333333334,53.3125,46.17638888888886,10,290
2023-10-18,36.63333333333333,95.22500000000001,26.229166666666668,19.191666666666666,69.125,120.08333333333333,22.55,62.52,3.3,0.0,34.35,46.916666666666664,42.11666666666667,49.49583333333334,41.88888888888886,10,291
2023-10-19,34.35,82.59583333333333,27.391666666666666,17.575,75.70833333333333,96.83333333333333,22.6,59.88,3.1,0.0,40.25833333333333,36.63333333333333,46.916666666666664,42.11666666666667,39.299999999999976,10,292
2023-10-20,40.25833333333333,96.55833333333334,37.516666666666666,24.84166666666667,81.20833333333333,105.70833333333333,22.74,59.19,2.49,0.0,44.19583333333333,34.35,36.63333333333333,46.916666666666664,37.08055555555553,10,293
2023-10-21,44.19583333333333,89.325,42.99166666666667,26.016666666666666,77.54166666666667,120.41666666666667,22.61,54.65,2.33,0.0,48.449999999999996,40.25833333333333,34.35,36.63333333333333,39.60138888888886,10,294
2023-10-22,48.449999999999996,93.77083333333333,37.84583333333333,31.383333333333336,95.41666666666667,140.375,23.49,49.86,2.01,0.0,42.19166666666667,44.19583333333333,40.25833333333333,34.35,44.30138888888886,10,295
2023-10-23,42.19166666666667,96.18333333333334,22.579166666666666,17.837500000000002,92.16666666666667,117.83333333333333,23.12,58.36,2.57,0.0,41.27916666666667,48.449999999999996,44.19583333333333,40.25833333333333,44.945833333333304,10,296
2023-10-24,41.27916666666667,81.21249999999999,28.916666666666668,20.516666666666666,80.83333333333333,111.95833333333333,23.67,57.87,2.52,0.0,39.204166666666666,42.19166666666667,48.449999999999996,44.19583333333333,43.97361111111109,10,297
2023-10-25,39.204166666666666,79.85000000000001,27.829166666666666,16.783333333333335,77.66666666666667,112.5,23.59,56.08,2.93,0.0,36.00833333333333,41.27916666666667,42.19166666666667,48.449999999999996,40.891666666666644,10,298
2023-10-26,36.00833333333333,75.2375,27.941666666666666,15.866666666666667,74.45833333333333,106.25,23.14,56.8,2.79,0.0,42.50833333333333,39.204166666666666,41.27916666666667,42.19166666666667,38.83055555555553,10,299
2023-10-27,42.50833333333333,82.98333333333333,34.737500000000004,21.679166666666664,77.625,104.08333333333333,23.26,46.05,2.44,0.0,66.75,36.00833333333333,39.204166666666666,41.27916666666667,39.24027777777775,10,300
2023-10-28,66.75,142.85833333333332,53.449999999999996,35.975,81.625,144.45833333333334,24.05,46.53,1.86,0.0,93.97500000000001,42.50833333333333,36.00833333333333,39.204166666666666,48.42222222222219,10,301
2023-10-29,93.97500000000001,164.5375,66.01666666666667,47.70416666666667,92.20833333333333,169.08333333333334,24.41,46.55,1.95,0.0,87.85416666666667,66.75,42.50833333333333,36.00833333333333,67.74444444444441,10,302
2023-10-30,87.85416666666667,151.73749999999998,47.75833333333333,34.358333333333334,89.58333333333333,168.5,24.15,51.63,2.18,0.0,99.33749999999999,93.97500000000001,66.75,42.50833333333333,82.8597222222222,10,303
2023-10-31,99.33749999999999,172.8166666666667,55.56666666666666,37.43333333333333,84.66666666666667,169.70833333333334,24.23,52.61,1.9,0.0,94.33749999999999,87.85416666666667,93.97500000000001,66.75,93.72222222222219,10,304
2023-11-01,94.33749999999999,157.10833333333332,52.97083333333333,41.57083333333333,92.16666666666667,172.33333333333334,25.21,45.91,1.48,0.0,90.52083333333333,99.33749999999999,87.85416666666667,93.97500000000001,93.84305555555552,11,305
2023-11-02,90.52083333333333,162.33333333333334,44.23333333333333,31.683333333333334,88.41666666666667,171.79166666666666,23.52,48.95,1.99,0.0,89.05833333333334,94.33749999999999,99.33749999999999,87.85416666666667,94.73194444444441,11,306
2023-11-03,89.05833333333334,150.03333333333333,30.833333333333332,22.2,95.29166666666667,164.04166666666666,23.21,52.72,1.95,0.0,102.23333333333333,90.52083333333333,94.33749999999999,99.33749999999999,91.30555555555553,11,307
2023-11-04,102.23333333333333,175.375,34.68333333333333,27.416666666666668,87.25,171.79166666666666,23.43,54.4,2.35,0.0,80.92083333333333,89.05833333333334,90.52083333333333,94.33749999999999,93.93749999999996,11,308
2023-11-05,80.92083333333333,137.80833333333334,39.6625,26.691666666666666,66.70833333333333,169.83333333333334,22.91,44.19,1.41,0.0,94.59166666666665,102.23333333333333,89.05833333333334,90.52083333333333,90.73749999999997,11,309
2023-11-06,94.59166666666665,158.3,62.36666666666667,43.50416666666666,70.375,164.5,22.99,40.14,1.62,0.0,96.8625,80.92083333333333,102.23333333333333,89.05833333333334,92.58194444444443,11,310
2023-11-07,96.8625,150.88750000000002,63.787499999999994,40.25416666666667,79.625,173.58333333333334,22.76,40.98,1.67,0.0,97.33749999999999,94.59166666666665,80.92083333333333,102.23333333333333,90.79166666666663,11,311
2023-11-08,97.33749999999999,165.275,49.35833333333333,30.883333333333336,63.875,170.45833333333334,22.62,54.16,2.1,0.0,111.29583333333333,96.8625,94.59166666666665,80.92083333333333,96.26388888888884,11,312
2023-11-09,111.29583333333333,186.91666666666666,57.94583333333333,34.791666666666664,64.29166666666667,174.91666666666666,23.5,53.03,2.22,0.0,87.79583333333333,97.33749999999999,96.8625,94.59166666666665,101.8319444444444,11,313
2023-11-10,87.79583333333333,144.93333333333334,32.300000000000004,23.041666666666668,72.41666666666667,179.25,21.76,60.4,2.16,4.85,60.27916666666667,111.29583333333333,97.33749999999999,96.8625,98.80972222222219,11,314
2023-11-11,60.27916666666667,94.70416666666667,27.583333333333332,22.5125,63.375,156.75,19.86,62.83,3.21,0.25,35.72083333333333,87.79583333333333,111.29583333333333,97.33749999999999,86.45694444444443,11,315
2023-11-12,35.72083333333333,55.75,29.333333333333332,17.720833333333335,62.916666666666664,130.0,19.69,62.63,3.15,0.0,55.02916666666667,60.27916666666667,87.79583333333333,111.29583333333333,61.26527777777775,11,316
2023-11-13,55.02916666666667,81.45833333333333,40.483333333333334,27.808333333333334,69.25,112.33333333333333,19.56,55.34,2.29,0.0,64.33749999999999,35.72083333333333,60.27916666666667,87.79583333333333,50.34305555555553,11,317
2023-11-14,64.33749999999999,94.9875,40.520833333333336,26.608333333333334,67.79166666666667,153.16666666666666,19.23,49.58,2.38,0.0,68.6375,55.02916666666667,35.72083333333333,60.27916666666667,51.695833333333304,11,318
2023-11-15,68.6375,99.94583333333333,39.86666666666667,26.22083333333333,72.33333333333333,155.75,18.79,56.24,2.48,0.0,95.09166666666665,64.33749999999999,55.02916666666667,35.72083333333333,62.668055555555526,11,319
2023-11-16,95.09166666666665,137.12083333333334,53.36666666666667,37.541666666666664,76.79166666666667,162.41666666666666,20.29,54.99,1.83,0.0,97.16666666666667,68.6375,64.33749999999999,55.02916666666667,76.02222222222218,11,320
