datetime,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
2025-10-07 00:00:00,37.8,42.1,34.5,30.9,47.0,142
2025-10-07 01:00:00,31.9,35.2,29.3,27.4,50.0,135
2025-10-07 02:00:00,28.6,31.4,25.7,24.6,52.0,128
2025-10-07 03:00:00,27.1,29.2,25.0,22.8,49.0,123
2025-10-07 04:00:00,27.2,29.1,25.8,21.8,45.0,118
2025-10-07 05:00:00,16.9,18.6,14.6,11.3,72.0,113
2025-10-07 06:00:00,17.4,19.0,17.3,12.4,71.0,109
2025-10-07 07:00:00,17.9,19.3,20.9,14.1,69.0,106
2025-10-07 08:00:00,15.9,17.0,22.6,16.2,71.0,102
2025-10-07 09:00:00,12.9,14.0,20.4,19.1,80.0,98
2025-10-07 10:00:00,12.1,14.1,16.3,22.4,92.0,95
2025-10-07 11:00:00,13.6,16.5,13.3,24.7,102.0,93
2025-10-07 12:00:00,13.6,19.8,12.1,25.3,109.0,91
2025-10-07 13:00:00,16.1,30.4,11.9,24.9,113.0,89
2025-10-07 14:00:00,19.3,40.7,13.5,24.3,114.0,88
2025-10-07 15:00:00,21.8,48.9,17.5,23.6,110.0,86
2025-10-07 16:00:00,26.1,51.8,23.3,22.7,103.0,84
2025-10-07 17:00:00,27.8,50.3,27.1,24.8,109.0,83
2025-10-07 18:00:00,35.2,56.7,33.4,26.8,95.0,82
2025-10-07 19:00:00,40.4,62.4,42.1,29.5,75.0,81
2025-10-07 20:00:00,43.7,60.8,48.9,31.4,59.0,81
2025-10-07 21:00:00,41.9,55.6,52.0,31.7,50.0,81
2025-10-07 22:00:00,43.5,55.3,53.2,31.1,44.0,81
2025-10-07 23:00:00,45.9,56.9,53.6,30.1,38.0,81
2025-10-08 00:00:00,47.5,58.4,54.0,28.3,31.0,81
2025-10-08 01:00:00,49.7,61.0,53.7,26.2,24.0,82
2025-10-08 02:00:00,51.5,61.0,51.2,25.6,22.0,83
2025-10-08 03:00:00,50.2,60.1,45.0,28.0,26.0,85
2025-10-08 04:00:00,49.4,60.1,36.6,31.8,34.0,87
2025-10-08 05:00:00,39.1,47.6,30.2,26.6,44.0,89
2025-10-08 06:00:00,40.3,49.9,29.5,33.0,47.0,91
2025-10-08 07:00:00,41.1,52.6,28.3,41.8,51.0,93
2025-10-08 08:00:00,37.1,52.5,26.6,47.5,59.0,95
2025-10-08 09:00:00,30.6,46.7,23.8,47.6,74.0,97
2025-10-08 10:00:00,29.9,47.6,20.3,44.6,93.0,99
2025-10-08 11:00:00,31.8,50.2,17.4,40.9,109.0,100
2025-10-08 12:00:00,34.3,55.5,15.1,36.6,120.0,102
2025-10-08 13:00:00,36.1,60.5,13.3,31.5,128.0,104
2025-10-08 14:00:00,38.5,68.7,13.5,27.7,131.0,106
2025-10-08 15:00:00,38.6,66.6,16.4,26.0,126.0,108
2025-10-08 16:00:00,38.2,62.6,21.2,25.4,115.0,110
2025-10-08 17:00:00,43.1,64.5,27.6,23.3,97.0,111
2025-10-08 18:00:00,47.5,60.8,32.5,24.4,84.0,113
2025-10-08 19:00:00,47.8,55.9,39.3,26.0,66.0,114
2025-10-08 20:00:00,46.2,51.2,44.4,26.7,51.0,115
2025-10-08 21:00:00,45.8,49.0,46.7,26.1,43.0,115
2025-10-08 22:00:00,47.6,50.3,47.3,24.8,38.0,116
2025-10-08 23:00:00,48.1,50.8,46.1,23.0,35.0,116
2025-10-09 00:00:00,46.3,49.6,42.2,20.5,35.0,116
2025-10-09 01:00:00,44.5,49.6,36.5,17.6,38.0,116
2025-10-09 02:00:00,42.3,50.5,31.9,15.4,40.0,116
2025-10-09 03:00:00,40.3,51.5,29.6,14.4,39.0,115
2025-10-09 04:00:00,39.1,51.9,28.5,14.2,38.0,114
2025-10-09 05:00:00,35.3,48.7,24.0,14.7,47.0,113
2025-10-09 06:00:00,37.8,48.0,25.0,16.5,51.0,112
2025-10-09 07:00:00,41.0,48.0,26.2,19.0,59.0,112
2025-10-09 08:00:00,39.0,46.2,25.4,21.6,72.0,112
2025-10-09 09:00:00,33.8,57.4,20.8,24.7,98.0,112
2025-10-09 10:00:00,25.1,31.8,14.2,27.8,130.0,113
2025-10-09 11:00:00,24.7,31.7,9.1,29.2,154.0,112
2025-10-09 12:00:00,25.5,34.2,6.5,27.3,166.0,111
2025-10-09 13:00:00,26.4,43.5,5.4,23.7,170.0,110
2025-10-09 14:00:00,29.5,75.0,6.5,21.0,168.0,109
2025-10-09 15:00:00,31.1,91.7,10.9,20.4,161.0,108
2025-10-09 16:00:00,33.1,117.8,17.5,20.8,147.0,108
2025-10-09 17:00:00,32.7,136.0,24.7,20.7,118.0,120
2025-10-09 18:00:00,44.5,172.8,30.2,21.6,103.0,125
2025-10-09 19:00:00,53.8,236.6,37.5,22.7,82.0,119
2025-10-09 20:00:00,63.1,323.2,41.7,23.1,67.0,106
2025-10-09 21:00:00,72.6,407.9,39.9,22.0,63.0,108
2025-10-09 22:00:00,79.4,456.3,34.9,20.1,65.0,111
2025-10-09 23:00:00,81.3,452.6,30.0,18.3,68.0,114
2025-10-10 00:00:00,78.5,416.3,25.6,16.8,71.0,118
2025-10-10 01:00:00,72.9,359.5,21.3,15.4,75.0,121
2025-10-10 02:00:00,65.4,291.5,18.5,14.6,77.0,124
2025-10-10 03:00:00,58.6,231.0,17.8,14.5,74.0,126
2025-10-10 04:00:00,53.9,189.1,18.7,15.0,69.0,128
2025-10-10 05:00:00,49.9,161.1,19.5,15.2,68.0,130
2025-10-10 06:00:00,49.5,139.2,23.3,16.7,66.0,131
2025-10-10 07:00:00,52.2,124.8,28.1,18.9,64.0,133
2025-10-10 08:00:00,50.2,125.7,29.6,21.4,73.0,134
2025-10-10 09:00:00,44.4,107.8,24.3,24.6,102.0,135
2025-10-10 10:00:00,35.4,82.9,15.6,28.0,142.0,136
2025-10-10 11:00:00,31.7,74.7,8.9,29.9,172.0,137
2025-10-10 12:00:00,31.3,76.6,5.6,28.8,186.0,138
2025-10-10 13:00:00,31.7,81.5,4.3,26.2,190.0,138
2025-10-10 14:00:00,32.0,86.1,6.2,24.1,186.0,139
2025-10-10 15:00:00,32.1,92.0,12.8,23.4,172.0,139
2025-10-10 16:00:00,32.6,98.5,22.6,23.3,149.0,139
2025-10-10 17:00:00,40.7,88.0,35.0,24.6,122.0,143
2025-10-10 18:00:00,53.0,102.7,45.3,26.5,102.0,147
2025-10-10 19:00:00,58.8,109.0,59.4,29.1,73.0,141
2025-10-10 20:00:00,59.1,116.9,68.5,30.7,52.0,142
2025-10-10 21:00:00,60.3,125.7,68.1,30.6,45.0,141
2025-10-10 22:00:00,60.1,134.1,62.8,29.6,45.0,140
2025-10-10 23:00:00,60.8,141.6,57.5,28.2,45.0,138
2025-10-11 00:00:00,60.5,144.8,53.6,26.5,44.0,136
2025-10-11 01:00:00,59.5,143.0,49.6,24.4,43.0,134
2025-10-11 02:00:00,57.6,136.9,46.1,22.7,43.0,132
2025-10-11 03:00:00,55.6,128.1,43.1,21.3,41.0,132
2025-10-11 04:00:00,54.6,119.2,40.6,20.2,40.0,131
2025-10-11 05:00:00,59.5,132.7,43.4,20.8,37.0,131
2025-10-11 06:00:00,61.0,115.0,43.7,21.8,43.0,132
2025-10-11 07:00:00,62.9,98.0,43.7,23.3,54.0,134
2025-10-11 08:00:00,55.8,82.0,40.5,25.0,71.0,135
2025-10-11 09:00:00,39.7,65.9,30.9,27.5,102.0,135
2025-10-11 10:00:00,32.5,64.3,18.1,30.1,141.0,135
2025-10-11 11:00:00,30.0,66.6,8.6,31.3,169.0,135
2025-10-11 12:00:00,29.5,64.3,4.7,29.5,181.0,134
2025-10-11 13:00:00,29.5,64.7,4.0,26.2,183.0,134
2025-10-11 14:00:00,29.5,68.0,6.1,23.8,178.0,134
2025-10-11 15:00:00,30.2,79.4,11.5,23.2,166.0,134
2025-10-11 16:00:00,31.9,97.3,19.8,23.4,147.0,133
2025-10-11 17:00:00,37.5,146.7,23.2,22.7,126.0,136
2025-10-11 18:00:00,47.8,173.7,29.8,23.4,108.0,141
2025-10-11 19:00:00,55.8,225.4,38.7,24.3,84.0,134
2025-10-11 20:00:00,61.2,281.3,44.1,24.4,66.0,132
2025-10-11 21:00:00,65.7,331.6,43.0,23.0,60.0,132
2025-10-11 22:00:00,69.2,366.9,38.4,20.8,60.0,133
2025-10-11 23:00:00,70.3,378.1,33.7,18.8,61.0,134
2025-10-12 00:00:00,69.2,366.9,29.5,17.3,63.0,135
2025-10-12 01:00:00,67.3,340.9,25.3,16.0,66.0,136
2025-10-12 02:00:00,65.0,308.3,22.2,15.2,67.0,137
2025-10-12 03:00:00,62.9,279.4,20.9,15.0,64.0,137
2025-10-12 04:00:00,62.6,261.7,20.8,15.4,60.0,138
2025-10-12 05:00:00,70.5,299.9,20.4,16.4,61.0,139
2025-10-12 06:00:00,74.0,285.9,23.8,17.8,59.0,140
2025-10-12 07:00:00,78.9,255.2,28.3,19.8,58.0,142
2025-10-12 08:00:00,80.3,272.9,29.5,21.8,68.0,143
2025-10-12 09:00:00,73.8,240.3,24.4,24.1,101.0,146
2025-10-12 10:00:00,54.6,160.7,16.0,26.5,145.0,149
2025-10-12 11:00:00,36.3,109.4,9.4,27.4,178.0,150
2025-10-12 12:00:00,33.6,109.0,6.2,25.7,190.0,150
2025-10-12 13:00:00,33.1,123.9,4.8,22.6,191.0,151
2025-10-12 14:00:00,36.2,153.7,5.6,20.5,186.0,151
2025-10-12 15:00:00,40.4,190.0,8.6,20.2,176.0,151
2025-10-12 16:00:00,44.2,217.5,13.8,20.8,159.0,151
2025-10-12 17:00:00,52.2,267.3,18.2,20.4,133.0,151
2025-10-12 18:00:00,62.9,299.0,26.4,21.9,113.0,154
2025-10-12 19:00:00,71.5,332.5,37.4,23.8,85.0,152
2025-10-12 20:00:00,78.0,376.3,44.5,24.9,65.0,152
2025-10-12 21:00:00,82.9,416.3,44.0,24.2,59.0,154
2025-10-12 22:00:00,86.8,449.8,39.4,22.7,60.0,156
2025-10-12 23:00:00,87.5,455.4,34.8,21.1,62.0,158
2025-10-13 00:00:00,85.2,425.6,30.8,19.8,63.0,159
2025-10-13 01:00:00,81.0,373.5,26.8,18.4,65.0,161
2025-10-13 02:00:00,75.4,314.8,24.1,17.6,66.0,161
2025-10-13 03:00:00,69.4,258.0,23.4,17.3,64.0,161
2025-10-13 04:00:00,63.6,209.1,24.0,17.5,62.0,161
2025-10-13 05:00:00,67.8,202.1,28.9,19.7,56.0,160
2025-10-13 06:00:00,71.2,183.9,33.7,21.8,57.0,158
2025-10-13 07:00:00,77.1,154.1,39.9,24.8,61.0,156
2025-10-13 08:00:00,67.1,127.1,41.2,27.4,75.0,155
2025-10-13 09:00:00,51.6,96.2,32.8,29.7,110.0,154
2025-10-13 10:00:00,41.9,76.8,19.4,31.7,155.0,154
2025-10-13 11:00:00,36.7,70.3,9.3,32.3,188.0,154
2025-10-13 12:00:00,34.3,68.7,5.4,30.2,200.0,154
2025-10-13 13:00:00,33.2,68.0,4.7,26.6,201.0,154
2025-10-13 14:00:00,32.6,67.5,6.3,24.2,195.0,154
2025-10-13 15:00:00,32.8,68.9,9.7,24.0,185.0,154
2025-10-13 16:00:00,34.2,70.8,15.2,25.0,170.0,153
2025-10-13 17:00:00,36.9,71.7,24.2,27.0,148.0,161
2025-10-13 18:00:00,48.9,79.9,37.5,28.7,120.0,167
2025-10-13 19:00:00,59.3,94.3,55.9,31.1,81.0,162
2025-10-13 20:00:00,68.7,111.1,70.4,33.1,50.0,152
2025-10-13 21:00:00,78.2,131.3,78.4,34.8,34.0,152
2025-10-13 22:00:00,85.4,152.7,82.5,36.1,27.0,152
2025-10-13 23:00:00,84.3,168.6,81.5,36.0,25.0,152
2025-10-14 00:00:00,78.2,183.0,72.3,33.2,31.0,152
2025-10-14 01:00:00,72.4,201.2,58.0,29.0,41.0,152
2025-10-14 02:00:00,68.9,213.3,46.7,25.5,49.0,152
2025-10-14 03:00:00,67.5,223.1,41.1,23.3,48.0,151
2025-10-14 04:00:00,67.8,230.5,38.5,22.0,44.0,151
2025-10-14 05:00:00,64.5,198.4,39.5,21.1,47.0,151
2025-10-14 06:00:00,68.7,208.6,41.8,21.7,49.0,151
2025-10-14 07:00:00,74.3,191.4,44.4,22.7,52.0,151
2025-10-14 08:00:00,71.0,190.9,43.0,24.4,67.0,151
2025-10-14 09:00:00,63.6,207.7,33.5,27.6,102.0,151
2025-10-14 10:00:00,46.2,175.6,19.9,31.4,148.0,152
2025-10-14 11:00:00,38.9,134.6,9.8,33.8,184.0,152
2025-10-14 12:00:00,37.7,118.0,5.9,33.3,202.0,152
2025-10-14 13:00:00,38.2,109.2,5.4,31.4,209.0,152
2025-10-14 14:00:00,38.1,101.0,7.5,30.3,209.0,152
2025-10-14 15:00:00,38.6,95.7,11.0,31.0,202.0,152
2025-10-14 16:00:00,40.0,89.9,17.0,32.5,188.0,152
2025-10-14 17:00:00,38.9,92.4,26.7,28.6,151.0,168
2025-10-14 18:00:00,56.2,106.2,47.6,31.9,117.0,176
2025-10-14 19:00:00,71.2,124.8,76.3,36.5,69.0,171
2025-10-14 20:00:00,81.5,139.7,97.8,40.2,33.0,153
2025-10-14 21:00:00,88.0,154.1,105.0,42.3,19.0,153
2025-10-14 22:00:00,95.2,169.0,104.9,43.6,15.0,153
2025-10-14 23:00:00,99.2,180.7,103.4,43.9,14.0,153
2025-10-15 00:00:00,100.4,189.1,102.0,42.8,12.0,154
2025-10-15 01:00:00,99.9,195.6,99.0,40.9,12.0,154
2025-10-15 02:00:00,98.0,201.6,95.7,39.3,12.0,155
2025-10-15 03:00:00,96.4,208.6,92.0,38.5,10.0,156
2025-10-15 04:00:00,95.9,217.0,87.9,38.1,8.0,156
2025-10-15 05:00:00,99.2,209.1,90.5,40.4,12.0,157
2025-10-15 06:00:00,106.4,223.1,90.0,41.5,22.0,158
2025-10-15 07:00:00,118.3,214.7,88.4,43.0,38.0,158
2025-10-15 08:00:00,95.2,182.1,80.5,43.9,62.0,159
2025-10-15 09:00:00,70.8,190.0,60.2,44.1,100.0,160
2025-10-15 10:00:00,51.2,157.9,33.5,43.6,145.0,160
2025-10-15 11:00:00,31.4,86.6,13.7,42.3,180.0,160
2025-10-15 12:00:00,30.5,76.8,6.6,39.3,198.0,160
2025-10-15 13:00:00,31.2,76.4,6.3,35.3,206.0,160
2025-10-15 14:00:00,32.0,76.4,8.5,32.3,205.0,160
2025-10-15 15:00:00,32.4,76.4,11.9,31.1,195.0,160
2025-10-15 16:00:00,33.4,74.7,17.7,31.0,178.0,159
2025-10-15 17:00:00,38.3,86.8,25.9,29.9,155.0,162
2025-10-15 18:00:00,49.0,93.8,37.4,31.2,127.0,171
2025-10-15 19:00:00,56.3,108.7,53.2,33.0,87.0,168
2025-10-15 20:00:00,61.5,122.5,65.0,34.2,57.0,159
2025-10-15 21:00:00,64.0,129.9,69.2,34.4,45.0,158
2025-10-15 22:00:00,66.6,138.3,69.4,34.1,42.0,158
2025-10-15 23:00:00,65.2,146.7,68.0,33.5,41.0,157
2025-10-16 00:00:00,63.3,156.0,64.9,32.7,42.0,156
2025-10-16 01:00:00,63.1,165.8,60.2,31.8,45.0,156
2025-10-16 02:00:00,62.9,172.8,56.2,30.6,47.0,155
2025-10-16 03:00:00,62.4,178.3,53.8,29.0,46.0,154
2025-10-16 04:00:00,61.5,182.5,52.1,27.3,45.0,153
2025-10-16 05:00:00,73.8,177.9,69.2,32.9,32.0,153
2025-10-16 06:00:00,71.9,167.6,67.6,32.5,35.0,152
2025-10-16 07:00:00,75.2,157.4,64.7,31.9,41.0,151
2025-10-16 08:00:00,68.7,139.7,57.8,31.5,58.0,150
2025-10-16 09:00:00,53.7,147.6,42.9,31.7,98.0,148
2025-10-16 10:00:00,47.6,158.8,24.0,32.2,150.0,147
2025-10-16 11:00:00,43.5,153.7,10.1,32.2,189.0,146
2025-10-16 12:00:00,42.8,140.2,5.1,31.2,207.0,147
2025-10-16 13:00:00,43.8,132.2,5.0,29.8,212.0,149
2025-10-16 14:00:00,44.4,124.8,7.6,29.1,210.0,150
2025-10-16 15:00:00,45.2,119.2,11.6,29.8,202.0,150
2025-10-16 16:00:00,47.1,112.9,18.3,31.2,187.0,151
2025-10-16 17:00:00,46.9,121.5,25.2,27.2,158.0,169
2025-10-16 18:00:00,60.3,127.1,39.0,29.3,128.0,179
2025-10-16 19:00:00,69.6,139.7,57.8,32.2,88.0,176
2025-10-16 20:00:00,73.3,148.1,70.1,33.8,58.0,159
2025-10-16 21:00:00,73.3,153.2,70.4,33.1,50.0,152
2025-10-16 22:00:00,71.7,156.5,64.3,31.2,52.0,152
2025-10-16 23:00:00,68.5,163.0,57.2,28.8,55.0,152
2025-10-17 00:00:00,64.3,171.4,50.0,25.9,56.0,152
2025-10-17 01:00:00,62.4,177.0,42.0,22.7,59.0,152
2025-10-17 02:00:00,60.8,181.1,36.0,20.2,60.0,152
2025-10-17 03:00:00,59.8,185.3,33.1,18.9,59.0,152
2025-10-17 04:00:00,59.6,189.5,32.3,18.4,57.0,152
2025-10-17 05:00:00,64.7,206.3,33.0,19.3,59.0,152
2025-10-17 06:00:00,67.8,194.6,37.8,20.8,58.0,152
2025-10-17 07:00:00,73.8,177.0,44.0,22.8,59.0,152
2025-10-17 08:00:00,68.5,160.7,45.0,25.1,71.0,152
2025-10-17 09:00:00,57.3,164.8,36.0,27.8,107.0,152
2025-10-17 10:00:00,50.4,161.6,21.8,30.7,154.0,152
2025-10-17 11:00:00,45.1,153.7,11.0,32.3,191.0,152
2025-10-17 12:00:00,43.5,151.3,6.6,31.6,208.0,152
2025-10-17 13:00:00,44.0,148.5,5.5,29.8,213.0,152
2025-10-17 14:00:00,44.1,143.9,6.9,28.5,211.0,152
2025-10-17 15:00:00,44.4,142.0,10.6,28.6,201.0,152
2025-10-17 16:00:00,46.0,142.0,16.7,29.3,183.0,154
2025-10-17 17:00:00,51.5,144.8,26.2,29.0,155.0,172
2025-10-17 18:00:00,65.4,156.0,42.3,31.5,123.0,179
2025-10-17 19:00:00,77.3,177.9,64.4,34.9,79.0,174
2025-10-17 20:00:00,85.9,202.6,79.4,37.0,46.0,156
2025-10-17 21:00:00,92.0,228.2,81.5,36.9,35.0,153
2025-10-17 22:00:00,92.0,243.1,76.7,35.4,35.0,153
2025-10-17 23:00:00,86.6,262.6,69.6,33.1,38.0,153
2025-10-18 00:00:00,82.2,284.1,60.3,29.5,42.0,154
2025-10-18 01:00:00,79.6,299.9,48.7,25.0,48.0,154
2025-10-18 02:00:00,77.8,300.8,40.1,21.6,51.0,155
2025-10-18 03:00:00,76.6,298.0,36.4,19.9,49.0,155
2025-10-18 04:00:00,75.9,291.5,35.7,19.2,44.0,155
2025-10-18 05:00:00,90.8,353.9,59.2,26.0,24.0,156
2025-10-18 06:00:00,91.5,324.1,60.3,27.0,29.0,156
2025-10-18 07:00:00,96.6,285.9,61.1,28.5,37.0,157
2025-10-18 08:00:00,87.5,242.1,57.2,30.7,57.0,157
2025-10-18 09:00:00,73.1,266.4,43.8,34.4,98.0,158
2025-10-18 10:00:00,61.2,253.3,25.7,38.8,151.0,158
2025-10-18 11:00:00,53.0,225.8,12.2,41.6,192.0,158
2025-10-18 12:00:00,50.8,204.4,7.1,41.1,212.0,158
2025-10-18 13:00:00,49.6,188.1,6.5,39.0,221.0,159
2025-10-18 14:00:00,49.4,176.0,8.8,37.6,221.0,159
2025-10-18 15:00:00,50.2,170.0,12.5,37.7,213.0,159
2025-10-18 16:00:00,51.8,157.4,19.1,38.5,196.0,159
2025-10-18 17:00:00,56.2,143.4,29.0,34.9,158.0,177
2025-10-18 18:00:00,72.6,150.4,51.5,38.0,120.0,187
2025-10-18 19:00:00,86.1,159.3,82.6,42.4,69.0,182
2025-10-18 20:00:00,98.5,169.0,106.4,46.7,29.0,162
2025-10-18 21:00:00,109.0,182.1,115.6,51.0,14.0,160
2025-10-18 22:00:00,118.3,196.5,117.5,55.2,12.0,160
2025-10-18 23:00:00,125.3,210.5,117.8,58.0,11.0,161
2025-10-19 00:00:00,128.1,223.1,118.3,58.5,8.0,162
2025-10-19 01:00:00,128.1,235.6,117.3,57.6,6.0,163
2025-10-19 02:00:00,129.0,250.5,115.0,56.3,5.0,164
2025-10-19 03:00:00,129.5,264.5,110.9,54.4,2.0,165
2025-10-19 04:00:00,128.1,277.5,105.5,52.0,0.0,166
2025-10-19 05:00:00,108.0,278.5,80.2,33.4,8.0,167
2025-10-19 06:00:00,112.7,284.1,79.9,33.3,15.0,168
2025-10-19 07:00:00,121.5,268.2,78.8,33.7,27.0,168
2025-10-19 08:00:00,105.0,234.7,72.8,38.1,49.0,169
2025-10-19 09:00:00,84.3,232.4,57.3,51.2,92.0,169
2025-10-19 10:00:00,65.7,224.4,37.0,68.2,146.0,169
2025-10-19 11:00:00,60.8,203.5,21.3,78.3,188.0,169
2025-10-19 12:00:00,61.7,182.1,13.8,75.0,211.0,169
2025-10-19 13:00:00,61.9,169.0,11.1,64.8,222.0,170
2025-10-19 14:00:00,61.2,159.7,12.2,56.6,223.0,170
2025-10-19 15:00:00,60.5,151.8,17.0,53.5,212.0,170
2025-10-19 16:00:00,61.7,137.4,25.7,52.4,190.0,170
2025-10-19 17:00:00,69.8,133.2,49.1,49.1,143.0,174
2025-10-19 18:00:00,80.1,147.6,64.4,51.6,113.0,182
2025-10-19 19:00:00,92.4,158.8,85.5,55.1,71.0,177
2025-10-19 20:00:00,99.0,169.5,101.4,58.5,39.0,171
2025-10-19 21:00:00,106.2,183.9,106.7,61.7,27.0,171
2025-10-19 22:00:00,115.0,200.2,106.8,64.9,25.0,171
2025-10-19 23:00:00,122.5,216.5,106.4,67.2,23.0,171
2025-10-20 00:00:00,126.2,229.1,106.7,68.0,19.0,171
2025-10-20 01:00:00,129.5,239.3,106.6,68.0,16.0,171
2025-10-20 02:00:00,131.8,247.7,107.4,68.6,13.0,171
2025-10-20 03:00:00,133.6,255.2,110.7,70.8,7.0,171
2025-10-20 04:00:00,136.4,262.6,114.8,73.6,1.0,171
2025-10-20 05:00:00,118.5,261.7,95.7,45.4,4.0,171
2025-10-20 06:00:00,126.7,270.1,93.4,44.8,15.0,172
2025-10-20 07:00:00,136.0,253.3,89.4,44.1,31.0,172
2025-10-20 08:00:00,106.4,204.0,80.5,44.9,56.0,172
2025-10-20 09:00:00,75.4,205.4,62.2,49.3,97.0,172
2025-10-20 10:00:00,63.3,214.2,39.1,55.2,146.0,172
2025-10-20 11:00:00,56.5,202.1,21.2,57.3,183.0,172
2025-10-20 12:00:00,52.3,177.9,12.6,51.9,201.0,172
2025-10-20 13:00:00,48.3,156.0,9.3,42.8,207.0,172
2025-10-20 14:00:00,46.0,141.1,9.7,35.7,205.0,171
2025-10-20 15:00:00,44.2,129.5,13.8,33.1,193.0,171
2025-10-20 16:00:00,44.7,115.9,21.6,32.5,171.0,171
2025-10-20 17:00:00,54.2,123.9,27.2,27.1,131.0,170
2025-10-20 18:00:00,61.5,117.1,35.0,27.7,111.0,170
2025-10-20 19:00:00,64.5,113.9,45.9,28.6,82.0,170
2025-10-20 20:00:00,66.6,111.8,54.1,29.2,60.0,169
2025-10-20 21:00:00,70.1,112.2,57.2,29.2,51.0,168
2025-10-20 22:00:00,73.3,110.8,57.8,29.0,47.0,168
2025-10-20 23:00:00,75.4,107.3,57.8,28.7,45.0,167
2025-10-21 00:00:00,77.3,108.3,58.0,28.6,41.0,166
2025-10-21 01:00:00,79.9,111.8,57.7,28.5,39.0,164
2025-10-21 02:00:00,82.4,114.3,57.0,28.2,36.0,163
2025-10-21 03:00:00,83.8,113.2,55.5,27.4,33.0,162
2025-10-21 04:00:00,83.6,112.9,53.7,26.5,29.0,161
2025-10-21 05:00:00,70.1,112.5,29.4,24.0,53.0,160
2025-10-21 06:00:00,77.5,106.2,36.1,25.9,50.0,159
2025-10-21 07:00:00,86.1,111.1,44.8,28.7,47.0,158
2025-10-21 08:00:00,84.5,109.4,47.9,32.2,58.0,157
2025-10-21 09:00:00,79.9,109.7,40.1,37.6,95.0,156
2025-10-21 10:00:00,75.0,102.9,26.7,43.7,146.0,156
2025-10-21 11:00:00,69.6,100.6,16.0,46.4,185.0,157
2025-10-21 12:00:00,63.6,94.1,10.6,42.5,203.0,157
2025-10-21 13:00:00,62.4,89.9,7.8,35.3,209.0,157
2025-10-21 14:00:00,61.2,87.3,8.1,30.3,207.0,158
2025-10-21 15:00:00,61.2,79.9,12.0,29.9,195.0,158
2025-10-21 16:00:00,63.8,82.4,19.0,31.7,174.0,158
2025-10-21 17:00:00,93.4,117.3,40.1,40.9,150.0,163
2025-10-21 18:00:00,106.6,130.4,56.3,43.4,118.0,172
2025-10-21 19:00:00,125.7,144.4,78.5,46.7,74.0,167
2025-10-21 20:00:00,134.1,149.5,94.7,48.8,40.0,162
2025-10-21 21:00:00,137.8,154.6,99.0,48.4,27.0,163
2025-10-21 22:00:00,141.6,156.5,97.2,46.6,24.0,165
2025-10-21 23:00:00,143.4,157.9,94.8,45.0,23.0,166
2025-10-22 00:00:00,143.4,157.9,93.2,43.8,20.0,168
2025-10-22 01:00:00,143.0,157.4,90.9,42.6,18.0,169
2025-10-22 02:00:00,144.4,159.3,89.0,42.2,16.0,171
2025-10-22 03:00:00,147.1,162.5,88.2,42.7,13.0,172
2025-10-22 04:00:00,149.9,166.2,87.8,43.9,10.0,173
2025-10-22 05:00:00,158.3,178.3,97.2,46.7,6.0,175
2025-10-22 06:00:00,159.3,178.8,94.2,47.3,16.0,177
2025-10-22 07:00:00,166.2,185.8,89.1,48.2,32.0,179
2025-10-22 08:00:00,150.4,174.2,79.0,49.3,57.0,180
2025-10-22 09:00:00,116.6,164.8,58.9,51.4,99.0,182
2025-10-22 10:00:00,98.7,163.4,33.6,53.8,150.0,183
2025-10-22 11:00:00,85.2,138.3,14.9,53.5,188.0,183
2025-10-22 12:00:00,78.7,122.0,7.8,48.4,203.0,183
2025-10-22 13:00:00,75.9,117.1,7.1,40.8,204.0,184
2025-10-22 14:00:00,74.3,117.8,9.1,34.6,198.0,184
2025-10-22 15:00:00,73.1,122.9,12.9,31.5,184.0,184
2025-10-22 16:00:00,74.3,131.8,19.3,29.8,162.0,185
2025-10-22 17:00:00,85.7,163.0,33.9,25.7,116.0,185
2025-10-22 18:00:00,88.0,169.0,37.3,25.7,101.0,185
2025-10-22 19:00:00,84.1,187.2,41.8,25.6,81.0,184
2025-10-22 20:00:00,78.0,212.3,44.4,25.0,65.0,183
2025-10-22 21:00:00,77.3,246.8,43.7,23.7,58.0,182
2025-10-22 22:00:00,76.4,278.5,41.0,21.9,54.0,181
2025-10-22 23:00:00,75.9,302.7,37.7,20.2,53.0,179
2025-10-23 00:00:00,74.0,305.5,33.4,18.6,53.0,178
2025-10-23 01:00:00,72.2,290.6,28.5,17.1,55.0,176
2025-10-23 02:00:00,70.8,268.2,25.2,16.2,56.0,175
2025-10-23 03:00:00,68.7,240.3,24.2,15.9,54.0,173
2025-10-23 04:00:00,65.9,206.8,24.8,16.3,51.0,171
2025-10-23 05:00:00,64.7,230.5,20.6,16.3,62.0,170
2025-10-23 06:00:00,69.6,228.2,26.7,17.9,53.0,168
2025-10-23 07:00:00,77.1,226.3,34.9,20.3,42.0,166
2025-10-23 08:00:00,79.4,206.3,38.4,23.3,47.0,164
2025-10-23 09:00:00,77.5,197.4,33.0,27.9,83.0,162
2025-10-23 10:00:00,63.1,145.3,23.1,33.1,136.0,161
2025-10-23 11:00:00,52.2,99.7,14.8,35.5,175.0,160
2025-10-23 12:00:00,40.7,77.8,9.5,32.6,190.0,160
2025-10-23 13:00:00,36.9,75.0,5.8,27.0,192.0,159
